sep=,
="DATE",="START_TIME",="END_TIME",="USER_NAME",="DEVICE_MODEL",="ALL_ENABLED_TESTS_STATUS",="SERIAL_NUMBER_STATUS",="SERIAL_NUMBER_VALUE",="LoRa_ID_STATUS",="LoRa_ID_VALUE",="POWER_TEST",="POWER_VALUE (mW)",="V1_TEST",="V1_VALUE (mV)",="V2_TEST",="V2_VALUE (mV)",="V3_TEST",="V3_VALUE (mV)",="V4_TEST",="V4_VALUE (mV)",="V5_TEST",="V5_VALUE (mV)",="UART_TEST",="FIRMWARE_VERSION_TEST",="FIRMWARE_VERSION_VALUE",="GPIO_TEST",="GPIO_JIGA_STATE_1",="GPIO_DUT_STATE_1",="GPIO_JIGA_STATE_2",="GPIO_DUT_STATE_2",="ADC_TEST",="ADC_VALUE (mV)",="G-SENSOR_TEST",="G-SENSOR_X_AXIS",="G-SENSOR_Y_AXIS",="G-SENSOR_Z_AXIS",="LoRa_TEST",="LoRa_channel",="LoRa_DUT_RX_DATA",="LoRa_DUT_TX_DATA",="LoRa_DUT_RSSI",="LoRa_DUT_SNR",="LoRa_JIGA_RX_DATA",="LoRa_JIGA_TX_DATA",="LoRa_JIGA_RSSI",="LoRa_JIGA_SNR",="CAN_TEST",="CAN_BIT_RATE",="CAN_DUT_RX_DATA",="CAN_DUT_TX_DATA",="CAN_JIGA_RX_DATA",="CAN_JIGA_TX_DATA",="1-WIRE_TEST",="1-WIRE_VALUE",="GSM_TEST",="GSM_CSQ_RSSI",="GSM_CSQ_BER",="GSM_IMEI",="GSM_ICCID",="GSM_NETWORK_PROVIDER",="GPS_TEST",="GPS_QUALITY_INDICATOR",="GPS_SATELLITES_USED",="GPS_HDOP",="SIM_CARD_TEST",="SIM_CARD_ICCID",="SIM_CARD_NETWORK_PROVIDER",="SETUP_DOWNLOAD",="SETUP_HASH",="LoRa_APP_EUI_STATUS",="LoRa_APP_EUI_VALUE",="LoRa_APP_SESSION_KEY_STATUS",="LORA_APP_SESSION_KEY_VALUE",="LoRa_DEV_ADDRESS_STATUS",="LoRa_DEV_ADDRESS_VALUE",="LoRa_DEV_EUI_STATUS",="LoRa_DEV_EUI_VALUE",="LoRa_NTWK_SESSION_KEY_STATUS",="LoRa_NTWK_SESSION_KEY_VALUE",
="2024-09-13",="13:43:38",="13:52:13",="hi-mix",="RI-0352",="PASS",="PASS",="25110602",="PASS",="5110602",="PASS",="806",="PASS",="10538",="PASS",="5390",="PASS",="4389",="PASS",="3286",="PASS",="1796",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11571",="-",="0",="0",="0",="PASS",="906000",="182944624",="1830022963",="-73",="11",="1830022963",="182944624",="-37",="11",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="29",="99",="869671073114033",="89551080357045308155",="Vivo",="PASS",="2",="13",="0.76",="PASS",="89550531420012576639",="Claro",="PASS",="-",="PASS",="FFBFC86A1FC619CE",="PASS",="7C31445BEB6619E879DA7958487AF442",="PASS",="FBAF2386",="PASS",="000516800014A0F1",="PASS",="77B9195346AD33F47B9E014F6269F247",
="2024-09-13",="14:03:41",="14:11:44",="hi-mix",="RI-0352",="PASS",="PASS",="25110527",="PASS",="5110527",="PASS",="702",="PASS",="10505",="PASS",="5361",="PASS",="4394",="PASS",="3295",="PASS",="1796",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11723",="-",="0",="0",="0",="PASS",="906000",="2043500098",="1876075591",="-74",="11",="1876075591",="2043500098",="-37",="11",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="30",="99",="869671073108324",="89551080357045308155",="Vivo",="PASS",="2",="13",="0.77",="PASS",="89550531420012576308",="Claro",="PASS",="-",="PASS",="E4B981335AB4E905",="PASS",="D5081229C2557DBA6794A012750FAEBB",="PASS",="7D86BDF1",="PASS",="000516800014BD47",="PASS",="59AC76D1A5F42D62105E7ACDBBCFA653",
="2024-09-13",="14:19:26",="14:25:09",="hi-mix",="RI-0352",="FAIL",="PASS",="25110527",="PASS",="5110527",="PASS",="512",="PASS",="10570",="PASS",="5361",="PASS",="4399",="PASS",="3305",="PASS",="1801",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11709",="-",="0",="0",="0",="PASS",="906000",="1296833178",="1257858662",="-74",="11",="1257858662",="1296833178",="-37",="11",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="28",="99",="869671073108324",="89551080357045308155",="Vivo",="FAIL",="2",="17",="0.69",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="PASS",="000516800014BD47",="-",="",
="2024-09-13",="14:27:34",="14:35:21",="hi-mix",="RI-0352",="PASS",="PASS",="25110614",="PASS",="5110614",="PASS",="770",="PASS",="10570",="PASS",="5371",="PASS",="4399",="PASS",="3305",="PASS",="1806",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11598",="-",="0",="0",="0",="PASS",="906000",="1951338737",="1243289884",="-78",="12",="1243289884",="1951338737",="-37",="11",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="27",="99",="869671073109546",="89551080357045308155",="Vivo",="PASS",="2",="18",="0.70",="PASS",="89550531420012577827",="Claro",="PASS",="-",="PASS",="D33AEB1F7F0692D3",="PASS",="BC425F79149D80F1CEAFBE2225619CDD",="PASS",="7A725456",="PASS",="0005168000149B0A",="PASS",="C256CEA991224B96B38FC491746F8B1C",
="2024-09-13",="14:38:40",="14:43:47",="hi-mix",="RI-0352",="FAIL",="PASS",="25110614",="PASS",="5110614",="PASS",="396",="PASS",="10634",="PASS",="5361",="PASS",="4394",="PASS",="3300",="PASS",="1796",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11612",="-",="0",="0",="0",="TIMEOUT",="906000",="",="611029450",="0",="0",="",="1824278966",="0",="0",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="PASS",="0005168000149B0A",="-",="",
="2024-09-13",="14:44:15",="14:55:28",="hi-mix",="RI-0352",="PASS",="PASS",="25110614",="PASS",="5110614",="PASS",="770",="PASS",="10570",="PASS",="5341",="PASS",="4384",="PASS",="3295",="PASS",="1791",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11612",="-",="0",="0",="0",="PASS",="906000",="1324963003",="1493158312",="-77",="11",="1493158312",="1324963003",="-35",="11",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="30",="99",="869671073109546",="89551080357045308155",="Vivo",="PASS",="2",="14",="0.73",="PASS",="89550531420012577827",="Claro",="PASS",="-",="PASS",="D33AEB1F7F0692D3",="PASS",="BC425F79149D80F1CEAFBE2225619CDD",="PASS",="7A725456",="PASS",="0005168000149B0A",="PASS",="C256CEA991224B96B38FC491746F8B1C",
="2024-09-13",="15:01:50",="15:12:52",="hi-mix",="RI-0352",="PASS",="PASS",="25110527",="PASS",="5110527",="PASS",="796",="PASS",="10538",="PASS",="5371",="PASS",="4399",="PASS",="3305",="PASS",="1816",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11723",="-",="0",="0",="0",="PASS",="906000",="667897657",="1244453458",="-72",="11",="1244453458",="667897657",="-38",="11",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="28",="99",="869671073108324",="89550531420012576308",="Claro",="PASS",="1",="10",="0.81",="PASS",="89550531420012576308",="Claro",="PASS",="-",="PASS",="E4B981335AB4E905",="PASS",="D5081229C2557DBA6794A012750FAEBB",="PASS",="7D86BDF1",="PASS",="000516800014BD47",="PASS",="59AC76D1A5F42D62105E7ACDBBCFA653",
="2024-09-17",="16:07:05",="16:08:00",="hi-mix",="RI-0352",="FAIL",="PASS",="25109471",="PASS",="5109471",="PASS",="702",="PASS",="10602",="PASS",="5390",="PASS",="4384",="PASS",="3315",="PASS",="1806",="PASS",="PASS",="v0.5.23",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="FAIL",="",="FAIL",="",="FAIL",="",="PASS",="000516800014A7B5",="FAIL",="",
="2024-09-17",="16:08:56",="16:16:37",="hi-mix",="RI-0352",="FAIL",="PASS",="25109120",="PASS",="5109120",="PASS",="698",="PASS",="10538",="PASS",="5371",="PASS",="4384",="PASS",="3266",="PASS",="1801",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11598",="-",="0",="0",="0",="PASS",="906000",="1464936387",="1907239083",="-73",="11",="1907239083",="1464936387",="-37",="11",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="26",="99",="869671073128140",="89551080357045308171",="Vivo",="PASS",="2",="17",="0.62",="PASS",="89550531420012622847",="Claro",="PASS",="-",="FAIL",="",="-",="",="PASS",="E6683EEE",="PASS",="000516800014A63F",="-",="",
="2024-09-17",="16:17:51",="16:24:53",="hi-mix",="RI-0352",="PASS",="PASS",="25107804",="PASS",="5107804",="PASS",="784",="PASS",="10602",="PASS",="5371",="PASS",="4399",="PASS",="3300",="PASS",="1801",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11571",="-",="0",="0",="0",="PASS",="906000",="1148170912",="1783724800",="-71",="11",="1783724800",="1148170912",="-34",="11",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="25",="99",="869671072641945",="89551080357045308171",="Vivo",="PASS",="2",="14",="0.70",="PASS",="89550531420012626947",="Claro",="PASS",="-",="PASS",="6BA2B30015166E19",="PASS",="CD1BF47DC5F732A1383DE6ADCA9C4305",="PASS",="B5FA781D",="PASS",="000516800014BCF3",="PASS",="CD907BA2D7A3166983A0E5093CF64631",
="2024-09-17",="16:25:22",="16:31:52",="hi-mix",="RI-0352",="PASS",="PASS",="25106392",="PASS",="5106392",="PASS",="1754",="PASS",="10441",="PASS",="5439",="PASS",="4399",="PASS",="3320",="PASS",="1806",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11640",="-",="0",="0",="0",="PASS",="906000",="908416721",="1127088342",="-77",="11",="1127088342",="908416721",="-36",="10",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="27",="99",="869671072638545",="89551080357045308171",="Vivo",="PASS",="1",="16",="0.61",="PASS",="89550534400026582648",="Claro",="PASS",="-",="PASS",="E31465855F2382CD",="PASS",="71872A7218EBC2D145783124A4D32012",="PASS",="87045A38",="PASS",="0005168000149290",="PASS",="5FF5B5C1990A3A8FF13E87FE5576F3D6",
="2024-09-17",="16:32:25",="16:34:35",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="PASS",="760",="PASS",="10505",="PASS",="5410",="PASS",="4394",="PASS",="3300",="PASS",="1845",="PASS",="PASS",="v0.5.23",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="TIMEOUT",="",="-",="",
="2024-09-17",="16:35:14",="16:37:02",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="PASS",="724",="PASS",="10505",="PASS",="5341",="PASS",="4345",="PASS",="3300",="PASS",="1816",="PASS",="PASS",="v0.5.23",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="TIMEOUT",="",="-",="",
="2024-09-17",="16:37:34",="16:39:15",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="PASS",="784",="PASS",="10570",="PASS",="5390",="PASS",="4375",="PASS",="3305",="PASS",="1811",="PASS",="PASS",="v0.5.23",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="TIMEOUT",="",="-",="",
="2024-09-17",="16:39:46",="16:41:34",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="PASS",="784",="PASS",="10538",="PASS",="5361",="PASS",="4394",="PASS",="3330",="PASS",="1816",="PASS",="PASS",="v0.5.23",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="TIMEOUT",="",="-",="",
="2024-09-17",="16:42:18",="16:50:12",="hi-mix",="RI-0352",="PASS",="PASS",="25105854",="PASS",="5105854",="PASS",="832",="PASS",="10538",="PASS",="5361",="PASS",="4365",="PASS",="3281",="PASS",="1796",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11626",="-",="0",="0",="0",="PASS",="906000",="58728321",="140921277",="-76",="12",="140921277",="58728321",="-37",="11",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="28",="99",="865413056321945",="89551080357045308171",="Vivo",="PASS",="1",="15",="0.67",="PASS",="89550531400040159251",="Claro",="PASS",="-",="PASS",="BCAE3D815CE42FC8",="PASS",="83C277B5E7E241E85CF3B0F87ACBD414",="PASS",="2338D194",="PASS",="0005168000147A3F",="PASS",="B43114C4F6BF8D98C7BF1BE9C970C86F",
="2024-09-17",="16:50:40",="16:57:04",="hi-mix",="RI-0352",="PASS",="PASS",="25105854",="PASS",="5105854",="PASS",="740",="PASS",="10602",="PASS",="5380",="PASS",="4360",="PASS",="3286",="PASS",="1806",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11626",="-",="0",="0",="0",="PASS",="906000",="2094956536",="1452046518",="-74",="11",="1452046518",="2094956536",="-36",="11",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="27",="99",="865413056321945",="89551080357045308171",="Vivo",="PASS",="1",="14",="0.69",="PASS",="89550531400040159251",="Claro",="PASS",="-",="PASS",="BCAE3D815CE42FC8",="PASS",="83C277B5E7E241E85CF3B0F87ACBD414",="PASS",="2338D194",="PASS",="0005168000147A3F",="PASS",="B43114C4F6BF8D98C7BF1BE9C970C86F",
="2024-09-17",="16:57:16",="16:58:21",="hi-mix",="RI-0352",="FAIL",="PASS",="25106953",="PASS",="5106953",="PASS",="1170",="PASS",="10505",="PASS",="5400",="PASS",="4414",="PASS",="3330",="PASS",="1840",="PASS",="PASS",="v0.5.23",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="FAIL",="",="FAIL",="",="FAIL",="",="PASS",="000516800014D4D5",="FAIL",="",
="2024-09-17",="17:02:14",="17:08:28",="hi-mix",="RI-0352",="FAIL",="PASS",="25111091",="PASS",="5111091",="PASS",="780",="PASS",="10538",="PASS",="5419",="PASS",="4414",="PASS",="3330",="PASS",="1821",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11598",="-",="0",="0",="0",="PASS",="906000",="49407713",="1019681097",="-75",="10",="1019681097",="49407713",="-37",="11",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="26",="99",="869671073114132",="89551080357045308171",="Vivo",="TIMEOUT",="2",="14",="0.70",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="PASS",="000516800014A516",="-",="",
="2024-09-17",="17:08:37",="17:16:42",="hi-mix",="RI-0352",="PASS",="PASS",="25111091",="PASS",="5111091",="PASS",="760",="PASS",="10538",="PASS",="5400",="PASS",="4394",="PASS",="3300",="PASS",="1806",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11626",="-",="0",="0",="0",="PASS",="906000",="1875306588",="1325970787",="-79",="11",="1325970787",="1875306588",="-37",="11",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="28",="99",="869671073114132",="89551080357045308171",="Vivo",="PASS",="2",="17",="0.60",="PASS",="89550531400040159244",="Claro",="PASS",="-",="PASS",="1FF62A2AD157FBA2",="PASS",="CB31C2410BF29A5FBC128FE0611E5B10",="PASS",="8442A0B9",="PASS",="000516800014A516",="PASS",="58F1EDAD37813A35969610BB84E7AEAB",
="2024-09-17",="17:16:55",="17:25:20",="hi-mix",="RI-0352",="PASS",="PASS",="25111029",="PASS",="5111029",="PASS",="796",="PASS",="10505",="PASS",="5390",="PASS",="4384",="PASS",="3300",="PASS",="1821",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11391",="-",="0",="0",="0",="PASS",="906000",="1748630345",="94422199",="-78",="11",="94422199",="1748630345",="-36",="10",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="27",="99",="869671073106302",="89551080357045308171",="Vivo",="PASS",="2",="12",="0.75",="PASS",="89550531400040159236",="Claro",="PASS",="-",="PASS",="22A24AD3A97D76CB",="PASS",="339366CE8B4521FA85705059ADAC74F3",="PASS",="1A78EE64",="PASS",="000516800014A401",="PASS",="7551E0FD068092742A14EDB768F313F9",
="2024-09-17",="17:25:33",="17:33:41",="hi-mix",="RI-0352",="PASS",="PASS",="25111209",="PASS",="5111209",="PASS",="786",="PASS",="10538",="PASS",="5351",="PASS",="4360",="PASS",="3286",="PASS",="1796",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11654",="-",="0",="0",="0",="PASS",="906000",="692978168",="2083484234",="-82",="11",="2083484234",="692978168",="-42",="11",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="27",="99",="869671073106187",="89551080357045308171",="Vivo",="PASS",="2",="16",="0.64",="PASS",="89550531400040162065",="Claro",="PASS",="-",="PASS",="C5BEB54DF180F204",="PASS",="9AD560C5D263C3555FD4609C88DB9BE4",="PASS",="D5D44A8E",="PASS",="00051680001491B2",="PASS",="6E6A04CB0DC35FFD131AE341810D5418",
="2024-09-17",="17:39:49",="17:46:29",="hi-mix",="RI-0352",="PASS",="PASS",="25111029",="PASS",="5111029",="PASS",="770",="PASS",="10505",="PASS",="5371",="PASS",="4404",="PASS",="3300",="PASS",="1816",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11391",="-",="0",="0",="0",="PASS",="906000",="780359173",="1401937714",="-74",="11",="1401937714",="780359173",="-37",="12",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="28",="99",="869671073106302",="89551080357045308171",="Vivo",="PASS",="2",="14",="0.65",="PASS",="89550531400040159236",="Claro",="PASS",="-",="PASS",="22A24AD3A97D76CB",="PASS",="339366CE8B4521FA85705059ADAC74F3",="PASS",="1A78EE64",="PASS",="000516800014A401",="PASS",="7551E0FD068092742A14EDB768F313F9",
="2024-09-17",="17:48:15",="17:56:27",="hi-mix",="RI-0352",="PASS",="PASS",="25110007",="PASS",="5110007",="PASS",="766",="PASS",="10505",="PASS",="5429",="PASS",="4428",="PASS",="3349",="PASS",="1850",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11502",="-",="0",="0",="0",="PASS",="906000",="33748884",="13995349",="-73",="11",="13995349",="33748884",="-37",="11",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="27",="99",="869671072650573",="89551080357045308171",="Vivo",="PASS",="2",="16",="0.66",="PASS",="89550531400040162057",="Claro",="PASS",="-",="PASS",="3BCF5775DE260D21",="PASS",="24D0EC1B437DBC9A54DC9AE6FDC5534A",="PASS",="3F7BA599",="PASS",="000516800014BF33",="PASS",="460BFE130C335A19A44510D8D8B4F3E5",
="2024-09-17",="17:59:49",="18:02:07",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="PASS",="812",="PASS",="10570",="PASS",="5449",="PASS",="4418",="PASS",="3330",="PASS",="1865",="PASS",="PASS",="v0.5.23",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="TIMEOUT",="",="-",="",
="2024-09-17",="18:07:31",="18:10:35",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="-",="",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="-",="",="-",="",
="2024-09-17",="18:15:35",="18:22:24",="hi-mix",="RI-0352",="PASS",="PASS",="25109939",="PASS",="5109939",="PASS",="830",="PASS",="10505",="PASS",="5429",="PASS",="4433",="PASS",="3344",="PASS",="1865",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11529",="-",="0",="0",="0",="PASS",="906000",="687431694",="1157428975",="-77",="11",="1157428975",="687431694",="-36",="12",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="28",="99",="869671073116459",="89551080357045308171",="Vivo",="PASS",="1",="15",="0.70",="PASS",="89550531400040159293",="Claro",="PASS",="-",="PASS",="ED3AF74D6F51577D",="PASS",="E49A60DAFACF5EF2CC4E40F8A488E4E5",="PASS",="971CBDB3",="PASS",="000516800014BFDD",="PASS",="6E369F1B2596C4294AD7B9CF8A7958A0",
="2024-09-17",="18:26:44",="18:28:25",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="PASS",="802",="PASS",="10570",="PASS",="5419",="PASS",="4404",="PASS",="3310",="PASS",="1811",="PASS",="PASS",="v0.5.23",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="TIMEOUT",="",="-",="",
="2024-09-17",="19:03:35",="19:07:09",="hi-mix",="RI-0352",="FAIL",="PASS",="25106370",="PASS",="5106370",="PASS",="322",="PASS",="10666",="PASS",="5371",="PASS",="4384",="PASS",="3291",="PASS",="1782",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11543",="-",="0",="0",="0",="PASS",="906000",="2002123861",="1471395475",="-75",="11",="1471395475",="2002123861",="-36",="11",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="FAIL",="0",="0",="869671072650128",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="PASS",="0005168000148AF8",="-",="",
="2024-09-17",="19:13:11",="19:15:19",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="-",="",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="-",="",="-",="",
="2024-09-17",="19:18:06",="19:20:29",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="-",="",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="-",="",="-",="",
="2024-09-17",="21:35:52",="21:36:56",="hi-mix",="RI-0352",="FAIL",="PASS",="25109295",="PASS",="5109295",="PASS",="774",="PASS",="10602",="PASS",="5380",="PASS",="4340",="PASS",="3300",="PASS",="1801",="PASS",="PASS",="v0.5.23",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="FAIL",="",="FAIL",="",="FAIL",="",="PASS",="00051680001488F2",="FAIL",="",
="2024-09-17",="21:43:41",="21:45:30",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="PASS",="750",="PASS",="10473",="PASS",="5419",="PASS",="4335",="PASS",="3276",="PASS",="1787",="PASS",="PASS",="v0.5.23",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="TIMEOUT",="",="-",="",
="2024-09-18",="06:42:16",="06:49:39",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="-",="",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="-",="",="-",="",
="2024-09-18",="06:53:55",="07:01:17",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="-",="",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="-",="",="-",="",
="2024-09-18",="07:03:20",="07:05:32",="hi-mix",="RI-0352",="FAIL",="PASS",="25106370",="PASS",="5106370",="PASS",="322",="PASS",="10634",="PASS",="5361",="PASS",="4379",="PASS",="3291",="PASS",="1777",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11557",="-",="0",="0",="0",="PASS",="906000",="185555386",="1009285399",="-72",="11",="1009285399",="185555386",="-38",="11",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="FAIL",="0",="0",="869671072650128",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="PASS",="0005168000148AF8",="-",="",
="2024-09-18",="07:08:19",="07:11:31",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="-",="",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="-",="",="-",="",
